"X_Long" "Y_Lat" "Bio1" "Bio2" "Bio3" "Bio4" "Bio5" "Bio6" "Bio7" "Bio8" "Bio9" "Bio10" "Bio11" "Bio12" "Bio13" "Bio14" "Bio15" "Bio16" "Bio17" "Bio18" "Bio19" "Elevation"
"PI633589" -108.5 27.41666667 22.9958324432373 16.8583335876465 54.0331192016602 494.260040283203 38.7999992370605 7.59999990463257 31.1999988555908 27.5666675567627 23.0166664123535 28.6000003814697 16.716667175293 769 204 6 105.445426940918 512 32 449 102 588
"PI643036" -99.01666667 19.25 15.8999996185303 16.1666660308838 67.3611068725586 181.421157836914 28 4 24 16.783332824707 13.6333332061768 18.2333335876465 13.6333332061768 667 137 6 91.6878356933594 377 25 197 25 2348
"PI643041" -98.76666667 18.7 22.9874992370605 17.0249996185303 70.6431579589844 174.34455871582 35.0999984741211 11 24.0999984741211 23.716667175293 21.9333324432373 25.3166656494141 20.9500007629395 873 188 3 105.087532043457 528 16 263 16 1380
"PI643067" -98.76666667 19.11666667 15.1499996185303 15.8999996185303 67.3728790283203 166.077758789062 27.2000007629395 3.59999990463257 23.6000003814697 15.8000001907349 13.1999998092651 17.2999992370605 13.1333332061768 945 186 7 94.3058929443359 542 33 288 35 2477
"PI643070" -98.76666667 19.11666667 15.1499996185303 15.8999996185303 67.3728790283203 166.077758789062 27.2000007629395 3.59999990463257 23.6000003814697 15.8000001907349 13.1999998092651 17.2999992370605 13.1333332061768 945 186 7 94.3058929443359 542 33 288 35 2477
"PI649529" -97.01666667 18.96666667 19.6916675567627 13.25 66.25 215.742202758789 29.3999996185303 9.39999961853027 20 20.966667175293 17.6166667938232 21.966667175293 16.6666660308838 1574 290 35 74.5588531494141 765 119 424 131 1275
"PI649537" -99.142684 19.459346 16.9541664123535 15.9916667938232 69.8326110839844 180.270736694336 27.7999992370605 4.90000009536743 22.8999996185303 18.1833343505859 14.4833335876465 18.9333343505859 14.4833335876465 707 147 7 94.1930694580078 410 25 205 25 2241
"PI649559" -98.83333333 19.5 15.6208333969116 16.9416675567627 69.7187881469727 184.211578369141 27.2000007629395 2.90000009536743 24.3000011444092 16.7333335876465 13.1666660308838 17.7999992370605 13.1666660308838 597 118 7 87.9128723144531 336 23 189 23 2384
"PI649575" -99.01666667 19.25 15.8999996185303 16.1666660308838 67.3611068725586 181.421157836914 28 4 24 16.783332824707 13.6333332061768 18.2333335876465 13.6333332061768 667 137 6 91.6878356933594 377 25 197 25 2348
"PI649602" -98.540013 18.76988 21.3708343505859 17.0083332061768 71.4635848999023 166.398452758789 33.4000015258789 9.60000038146973 23.8000011444092 22.1499996185303 19.3833332061768 23.5499992370605 19.3833332061768 863 182 5 102.290313720703 518 19 264 19 1576
"PI649607" -98.75 18.75 21.8083343505859 16.7333335876465 70.3081207275391 168.210266113281 34 10.1999998092651 23.7999992370605 22.466667175293 20.8333339691162 24.0833339691162 19.8833332061768 915 193 4 103.894905090332 550 19 271 31 1543
"PI649623" -98.21666667 19.68333333 11.2749996185303 13.3999996185303 70.5263137817383 153.896362304688 20.1000003814697 1.10000002384186 19 12.3833332061768 9.13333320617676 12.8833332061768 9.13333320617676 928 160 15 80.8789520263672 473 48 285 48 2984
"PI511736" -64.915131 -19.182891 13.1875 14.1750001907349 72.3214263916016 162.92951965332 22.1000003814697 2.5 19.6000003814697 14.6666669845581 11.0666666030884 14.9333333969116 10.9833326339722 627 126 2 90.2372665405273 350 9 298 12 3287
"Ames5247" -79.008435 -2.900841 14.4833335876465 12.4833335876465 85.5022811889648 62.1337738037109 22 7.40000009536743 14.6000003814697 14.9833335876465 13.5500001907349 15.033332824707 13.5500001907349 797 108 30 37.1472625732422 296 108 220 108 2535
"PI490673" -79.287217 -1.788091 24.7416667938232 9.01666641235352 78.4057998657227 90.0967483520508 30.5 19 11.5 25.533332824707 23.8500003814697 25.75 23.6666660308838 2168 507 9 109.057106018066 1385 44 1335 49 67
"PI490705" -78.491277 -0.200011 13.9875001907349 11.9916667938232 90.8459625244141 18.1063690185547 20.7999992370605 7.59999990463257 13.1999988555908 13.9499998092651 14.1166667938232 14.1666669845581 13.783332824707 1079 159 21 46.8520545959473 414 91 129 309 2797
"PI490720" -78.889665 -2.714046 13.6541662216187 11.625 84.8540115356445 51.3658180236816 20.7000007629395 7 13.7000007629395 14.0666666030884 12.9833335876465 14.0666666030884 12.8666667938232 856 109 42 29.3289833068848 305 145 305 152 2664
"PI511737" -78.778528 -2.891697 15.8333330154419 11.5500001907349 85.5555572509766 45.693302154541 22.8999996185303 9.39999961853027 13.5 16.033332824707 16.1166667938232 16.1833343505859 15.1166667938232 883 102 58 19.4672431945801 280 178 264 221 2239
"PI511741" -78.846381 -2.202724 14.875 11.1999998092651 84.2105331420898 17.9012393951416 21.7999992370605 8.5 13.2999992370605 14.7333335876465 14.8666667938232 15.1166667938232 14.7333335876465 592 111 12 69.2045059204102 304 48 85 264 2400
"PI511745" -78.658939 -1.664628 13.7749996185303 11.6999998092651 84.1726684570312 50.1134986877441 20.7999992370605 6.90000009536743 13.8999996185303 14.033332824707 13.1000003814697 14.2166662216187 13.0500001907349 541 69 23 31.6151657104492 192 89 121 91 2783
"PI511747" -78.699813 -1.593554 12.6291666030884 11.7250003814697 85.5839462280273 44.6429290771484 19.5 5.80000019073486 13.6999998092651 12.8666667938232 12.0166664123535 13.0166664123535 11.9833335876465 656 84 33 27.4084815979004 230 116 145 123 2975
"PI511749" -78.207952 0.041128 13.4375 12.2416667938232 89.3552322387695 12.6356220245361 20.3999996185303 6.69999980926514 13.6999998092651 13.4333333969116 13.3333339691162 13.533332824707 13.3333339691162 801 104 13 46.8371810913086 291 68 274 68 2823
"Ames5342" -72.23 -13.28 12.9791669845581 14.8249998092651 74.8737335205078 107.881637573242 22.1000003814697 2.29999995231628 19.8000011444092 13.533332824707 11.4833335876465 14.1833333969116 11.4833335876465 658 133 4 88.7962646484375 364 17 216 17 3225
"PI490466" -71.672941 -13.363113 10.1374998092651 15.4250001907349 71.7441864013672 137.859039306641 19.3999996185303 -2.09999990463257 21.5 11.1166667938232 8.31666660308838 11.5166664123535 8.14999961853027 601 122 5 88.1228179931641 332 21 181 21 3598
